1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.08906,1.09579
1.086216096645658,1.0487874533386394
0.9972594511112146,1.0919919077710132
1.1565663597296492,1.151268864379181
1.1354630535006398,1.0639310943879967
1.1834288334661398,1.1125978595153547
1.0567642864539315,1.1557002350498942
1.1531630377396986,1.095473524274343
1.1407455387896839,1.1295418557920391
1.0595548000652562,1.0730887824879711
1.1414101132325152,0.9978544639760981
1.1559146268955036,1.0249947566024646
1.1645440885356675,1.1412932241096678
1.1050614156384402,1.1537898371273652
1.1624211585377913,1.180703489240127
1.0607878035674454,1.0065748934317198
1.0832762662453912,0.9985706962460359
1.0780953488960576,1.142751782039472
1.0798050374201056,1.021067383996578
1.1632578765244146,1.0199674467553934
1.0158883434808919,1.1588178956775654
1.0919562090611195,1.0446798311318537
1.0865737077110373,1.0895527354592625
1.090758077457626,1.0575671139667724
1.0078418275085,1.0307511822095738
1.1252058955808686,1.0339461102486274
1.1744043381098273,1.0164555887445532
1.1847677918310247,1.0422851107753506
1.1889313656224392,1.0344902898703414
1.0041326678102378,1.0394053412277469
1.1776098451865493,1.0936921221102278
1.0004047680396146,1.176705532181892
1.0144506328238279,1.1280116375732918
1.0738816563529823,1.0374115260808987
1.0659206374539587,1.022361029838705
1.1651054056411834,1.120705933868062
1.0610300139570747,1.041110011080058
1.0006914359626697,1.1618887807106033
1.167300903017868,1.118596091672056
0.9957790822532956,1.0365772591933948
1.1717370937260259,1.0283649813138123
1.0764454663466374,1.1868427185938
1.1068912138539444,1.0754760141566275
1.1677829818402703,1.1922523216582759
1.1824922407583498,1.1309008484916858
1.0505060681714036,1.0048430781549431
1.1679388850990868,1.0832539880126841
1.1818381625488288,1.1756814797722144
1.0614079207515854,1.0104428357687538
1.097683568752037,1.127042627170794
0.9977869232752545,1.164683084134091
1.1252164904122235,1.0431850369078581
1.0878051135343199,0.9972893398906685
1.0308751815520287,1.1163077384816034
1.056354259952755,1.1519389043694854
1.002137816705544,1.1343882996799532
1.0088313492348422,1.0051517851747664
1.061963888566051,1.0748110435285638
0.9961136118392397,1.047014363001126
1.1513132572812224,1.1191247064768937
1.0371811817233414,1.0744929255071183
1.0048469037049743,1.0722303296129039
1.0527590180081479,1.1747960436775047
1.0156843672259028,1.1669362350405272
1.163209145190345,0.9962044258807071
1.1045794602334855,1.1798665309914274
1.0811236352767966,1.1138927646261478
1.0382505425007604,1.017611033554174
0.9983350800637126,0.9959155484023455
1.1601685570217797,1.0068492708683847
1.0088702881756135,1.099077336419976
1.108637272430749,1.0237725612408919
1.1093062037163504,1.025852275001501
1.0896554594933296,1.0480849630902698
1.0748230152488356,1.149590590480718
1.0194009062264273,1.1696863996976676
1.1467760133968108,1.174465151906028
1.156772444945362,1.0035646168318821
0.9972140773536716,1.1849067431572036
1.1102377008281406,1.0495576825778015
1.1182874146117097,1.0604691938662252
1.080359541259221,1.0598996240983052
1.133526003910631,1.1508990336851022
1.1430054896026032,1.0173941738362926
1.053167616480802,1.1423303469607609
1.0260175715294317,1.0878726259146587
1.1655445954373258,1.1281304718940193
1.0781172787206685,1.1180093111694998
1.041235429309772,1.0444122060594767
1.0773123833536478,1.0553973564860224
1.0888644931309974,1.1892875141035266
1.1754032534469028,1.080758228614731
1.1290078004279793,1.0265221458364968
1.1567352216071125,1.0461495093289734
1.1624386521307917,1.0072664884704354
1.0371076536642765,0.9967184350414648
1.081001138437301,1.1119927756803103
1.133663077122446,1.0186425220718796
1.1101723154962686,1.1457681441747647
1.1590865095085048,1.0530443181013138
0.9949601998768551,1.0181156402367604
1.1722601973112172,1.150022912647838
1.137774128341109,1.178514236342636
1.1263194999919155,1.195291747390598
1.0237552593580146,1.0037352369603645
1.0518944254062335,1.0896141290941728
1.1096030397898788,1.1309899154786738
1.1599256030201193,1.0537631073764169
1.0370237614844473,1.0329658679091422
1.0798999937350382,1.1839954392406644
1.0702328091498083,1.1117498130493475
1.1685130455134356,1.1028549078824965
1.1614851335145975,1.1820429300414994
1.131041275571369,1.1034815182607465
1.0321331354225387,1.1015472930899946
1.1526691940686378,1.1598424588183869
1.006502281298863,1.016560282009251
1.0496376355287735,1.0368878396589272
1.0405674209203286,1.0890567485765075
1.014230988600371,1.0881437029743053
1.1037395749572156,1.0193923410425474
1.0821313932562586,1.0564982092084214
1.144932958173031,1.0741383885205407
1.1442139375435383,1.1567495088226205
1.1138409070826856,1.1402339417504308
1.1865610290014477,1.02944174822635
1.07755736426604,1.1760315615107395
1.160023693075615,1.192777972815303
1.1445885756013996,1.0005496568379564
1.1249479352353975,1.1937596960453005
1.1154151908599683,1.1434816667605816
1.0945401667370935,1.0344508227451341
1.0000647226085786,1.1236691887881405
1.0329394849448466,1.0425480371189262
1.0673916711196698,1.0572022767007156
0.9955178765020778,1.1761753314435164
1.0318049338110913,1.1276168880851165
1.1443182970942767,1.1839910803016267
1.0908695430935897,1.0790995895171145
1.0961294299180762,1.0737759947144474
1.0214227197214067,1.0520012532960004
1.1300033999231383,1.1584104744603967
1.1698511036071122,1.0269969735580242
1.1428281165383116,1.0574139867928283
1.0235305378692794,1.1847978087243818
